id,date,activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,call,circumplex.arousal,circumplex.valence,mood,screen,sms
AS14.03,2014-04-07,0.04408711536215527,8.11225,11.280783333333334,3.1219193548387096,3.50525,,19.715,8.00911111111111,,,27.587999999999997,,,1.0,0.2,1.0,7.0,14.086949360521531,
AS14.03,2014-04-08,0.06371278471711823,9.2172,8.651122807017543,2.7677457627118645,27.089,,,7.0912999999999995,,,11.128,,,1.0,0.4,1.0,7.0,12.537324673169621,1.0
AS14.03,2014-04-09,0.04931570259240161,7.9476666666666675,7.144388059701492,2.7693,15.8675,,5.423333333333333,5.724615384615385,,,25.127,,,,0.6,1.0,8.0,9.559129409229055,
AS14.03,2014-04-10,0.07028720822702818,7.144,12.805597402597403,2.893177777777778,,,5.217,5.760444444444444,,,,,,,0.4,1.0,7.0,16.980730787301674,1.0
AS14.03,2014-04-11,0.07944080440934526,7.3515999999999995,10.249925000000001,3.3879302325581393,17.149,,4.58,7.977888888888889,,,28.343,4.513,,,0.2,1.0,8.0,13.206945197222979,
AS14.03,2014-04-12,0.027088541846582825,4.867266666666667,6.961461538461538,2.88355,,,,6.9868,,,21.096,9.33,,1.0,0.3333333333333333,1.0,8.0,10.45917645622702,
AS14.03,2014-04-13,0.06000675569221226,6.1655,13.072714285714284,3.166625,,,16.400266666666667,8.021857142857142,,,,,,1.0,0.2,1.0,7.0,16.468035697937008,1.0
AS14.03,2014-04-14,0.04013872044247096,7.030057142857142,10.784704545454545,2.949736842105263,28.19,,8.073,9.668000000000001,1.3888333333333334,,11.226,,,,0.0,1.0,7.0,12.25104167395168,1.0
AS14.03,2014-04-15,0.07595655011111029,4.273627906976744,12.008231707317073,2.7740869565217388,,,6.025,9.003285714285715,,,12.082,,,1.0,0.2,1.0,8.0,15.74315650359444,
AS14.03,2014-04-16,0.06746885826918082,4.857653846153846,9.723722222222223,2.848808823529412,18.113,,16.593,10.200071428571428,,,19.113999999999997,7.662,,1.0,0.8,1.0,8.0,14.409674156917616,
AS14.03,2014-04-17,0.09419493541470268,5.358375,12.593357798165137,2.3119113924050634,31.452,,,7.595272727272728,,,,7.145,,1.0,0.25,1.0,7.0,13.114489507008267,1.0
AS14.03,2014-04-18,0.04534885676754423,7.276473684210526,11.882958333333335,2.5246,,,17.562,4.298363636363636,,,9.1335,7.954,,1.0,0.0,1.0,8.0,16.49207352189457,
AS14.03,2014-04-19,0.08920340042596742,6.623846153846154,11.2072,2.151774193548387,,,,10.6988,,17.2585,,,,1.0,0.6,1.0,8.0,14.872999998656184,1.0
AS14.03,2014-04-20,0.11567461111978315,7.2738695652173915,9.135309090909091,2.920148936170213,,,,9.822199999999999,,13.3085,12.211,,,1.0,0.25,1.0,8.0,12.255281242231526,1.0
AS14.03,2014-04-21,0.02084580503077148,4.13525,4.4272857142857145,2.959405405405405,23.194,,,5.455,,55.739666666666665,,5.461,,1.0,0.2,1.0,7.0,8.116720027923584,
AS14.03,2014-04-22,0.05000459466073104,6.636526315789474,9.710736842105263,2.7836727272727275,,,13.182666666666668,7.3491,,,23.108,,,,0.4,1.0,8.0,13.509166672116237,
AS14.03,2014-04-23,0.06402292710543282,9.6916,13.611774647887325,2.7720114942528733,40.741,,,9.7545,,,24.156,,,,0.6,1.0,7.0,17.46537373282693,1.0
AS14.03,2014-04-24,0.06211932198736982,7.739818181818182,13.245561403508773,2.996036144578313,26.177,,,9.221,,,17.439,,,,-0.2,1.0,7.0,12.187152949501487,
AS14.03,2014-04-25,0.05738884171510845,8.424800000000001,11.070962025316456,2.790977011494253,10.82575,,19.2205,11.524799999999999,,,27.2505,10.174,,,-1.0,1.0,8.0,15.515956045507075,
AS14.03,2014-04-26,0.05342740726054483,3.2575000000000003,14.050000000000002,2.8591249999999997,,,,4.170857142857143,1.3796666666666664,,,,,1.0,-0.25,1.0,8.0,6.508631572388763,1.0
AS14.03,2014-04-27,0.06555207175889922,4.47,9.65271875,3.549209302325581,,,,10.274266666666668,,34.526125,18.783333333333335,,,,-1.4,1.0,8.0,17.605796866118908,
AS14.03,2014-04-28,0.06430224072966252,7.3880625,11.244447368421053,2.8467922077922077,14.0585,,,7.953333333333333,2.6253333333333333,,8.246,6.619,,1.0,-1.4,1.0,7.0,13.84737894911515,
AS14.03,2014-04-29,0.0768220244631216,10.3895,10.659,2.7858522727272725,6.7277000000000005,,6.506,8.331125,,,13.057,,,,-0.6,1.0,7.0,14.538249993324278,
AS14.03,2014-04-30,0.055998254817440356,8.380500000000001,9.364655737704918,3.012290909090909,,,,8.1695,,,20.75,8.135,,,-1.2,1.0,7.0,16.583492947296353,
AS14.03,2014-05-01,0.09537872864599221,5.3034,11.91436170212766,2.5846101694915253,,,15.2915,8.0127,,22.448,,12.198,,1.0,-0.8,1.0,7.0,9.735000002874086,
AS14.03,2014-05-02,0.08338962013116516,4.609722222222222,12.420395833333332,2.9334605263157894,21.612000000000002,,,8.070416666666667,,49.673,,7.2255,,1.0,-1.2,1.0,8.0,13.049256762942747,1.0
AS14.03,2014-05-03,0.06857585089854193,4.776272727272727,9.278961538461537,2.846,,,,6.015666666666666,,18.12725,15.146,11.342,,1.0,-0.4,1.0,8.0,12.495707865511433,
AS14.03,2014-05-04,0.019202367914300408,5.3756,3.629217391304348,2.454,,,,7.552,,,41.416,,,1.0,-1.2,1.0,7.0,10.132268295055486,
AS14.03,2014-05-05,0.062274308545278004,4.4515714285714285,9.53316393442623,2.646193548387097,13.243,,,5.085,,65.241,,6.155,,1.0,-1.0,1.0,7.0,10.427366971969604,1.0
AS14.03,2014-05-06,0.053276445140340994,6.39664,9.455470588235293,2.5568333333333335,,,7.451,,,,12.061,,,1.0,,,,11.309702117392357,
AS14.03,2014-05-07,0.04992125938151883,6.313545454545454,10.491136986301369,3.1908,,,2.3175,6.425111111111111,,,37.386,,,,-0.6666666666666666,1.0,8.0,12.738551280437374,
AS14.03,2014-05-08,0.0,,,,,,,,,,,,,,,,,,
AS14.05,2014-02-18,,,,,,,,,,,,,,1.0,,,,,
AS14.05,2014-02-19,,,,,,,,,,,,,,1.0,,,,,
AS14.05,2014-02-21,,,,,,,,,,,,,,1.0,,,,,
AS14.05,2014-02-24,,,,,,,,,,,,,,1.0,,,,,
AS14.05,2014-02-25,,,,,,,,,,,,,,1.0,,,,,
AS14.05,2014-02-27,,,,,,,,,,,,,,1.0,,,,,
AS14.05,2014-02-28,,,,,,,,,,,,,,1.0,,,,,
AS14.05,2014-03-01,,,,,,,,,,,,,,1.0,,,,,
AS14.05,2014-03-02,,,,,,,,,,,,,,1.0,,,,,
AS14.05,2014-03-03,,,,,,,,,,,,,,1.0,,,,,
AS14.05,2014-03-04,,,,,,,,,,,,,,1.0,,,,,
AS14.05,2014-03-05,,,,,,,,,,,,,,1.0,,,,,
AS14.05,2014-03-07,,,,,,,,,,,,,,1.0,,,,,
AS14.05,2014-03-08,,,,,,,,,,,,,,1.0,,,,,
AS14.05,2014-03-09,,,,,,,,,,,,,,1.0,,,,,1.0
AS14.05,2014-03-11,,,,,,,,,,,,,,1.0,,,,,
AS14.05,2014-03-12,,,,,,,,,,,,,,1.0,,,,,
AS14.05,2014-03-14,,11.29025,30.93123170731707,2.8185645161290322,,,,4.035666666666667,58.581125,,,9.552333333333333,,1.0,-1.0,,8.0,36.680746826944485,
AS14.05,2014-03-15,,11.348631578947368,22.077499999999997,2.7759375,,,,11.809375,,,9.310125000000001,10.32925,,1.0,0.0,1.0,6.0,22.61780208845933,
AS14.05,2014-03-16,,9.397277777777779,32.29764615384616,2.4451111111111112,,,,17.814666666666668,,,27.672,14.186499999999999,,1.0,-0.6666666666666666,,6.0,27.907799997329718,
AS14.05,2014-03-17,0.02628826369823205,12.356875,18.969,2.119,,,,7.4136,,,3.5340000000000003,6.442666666666668,,,-1.0,1.0,6.0,17.27885883555693,1.0
AS14.05,2014-03-18,0.03801726496177127,11.34084375,25.94074,2.667875,,,,11.222333333333333,,,7.07225,7.2395,,1.0,0.25,1.0,8.0,23.93677941841236,
AS14.05,2014-03-19,0.059485971954360596,11.128615384615385,31.630246376811595,2.312767123287671,,,,9.100714285714286,,,7.797666666666667,7.545,,,0.6666666666666666,1.0,7.0,28.84364866566013,
AS14.05,2014-03-20,0.06155090009850936,12.2208,35.762211538461536,2.953390243902439,,,,7.856749999999999,,,,,,,0.75,1.0,7.0,35.787456131818,1.0
AS14.05,2014-03-21,0.03072729137733147,8.1388,20.19326865671642,2.3195211267605633,,,,10.7696,,,,,,1.0,0.0,1.0,7.0,23.323642852760504,1.0
AS14.05,2014-03-22,0.018560992335206163,6.5205,18.861307692307694,2.6926,,,,8.363800000000001,,,,7.036,,,-2.0,,,16.077111106448726,
AS14.05,2014-03-23,0.02398000791135011,10.059333333333333,20.775162790697674,3.229375,,,,11.409625,,,,,,1.0,-1.4,,6.0,24.85975000262261,1.0
AS14.05,2014-03-24,0.006535872072708545,15.195400000000001,29.180724137931033,4.30523076923077,,,,13.139000000000001,,,10.106,,,,-2.0,,,32.84376475390265,1.0
AS14.05,2014-03-25,0.028009663532783842,28.8965,35.9175,2.4016610169491526,,,,11.914,,,17.1984,6.357200000000001,,,-1.0,1.0,5.0,32.85521952408117,1.0
AS14.05,2014-03-26,0.022142307550180033,29.486,43.03704761904762,2.2914634146341464,,,,11.712875,,,15.535875,,,,-0.5,1.0,6.0,46.57715384776774,1.0
AS14.05,2014-03-27,0.0415130397788007,9.490473684210528,39.87630487804878,2.7018805970149256,,,,12.810999999999998,,,15.023000000000001,13.1425,,1.0,-0.6,1.0,6.0,43.55000001871134,1.0
AS14.05,2014-03-28,0.01672376660836795,11.08725,32.77769230769231,2.9424166666666665,,,,13.96525,10.9305,,,17.071,,1.0,0.0,1.0,6.0,44.01312499812672,
AS14.05,2014-03-29,0.033010918280264236,13.671391304347827,18.831031746031748,2.5868076923076924,,,,8.125285714285715,,,16.2665,,,1.0,-0.4,1.0,6.0,21.837259266111598,1.0
AS14.05,2014-03-30,0.039443101297871215,11.425411764705883,26.878135135135135,2.726094339622642,,,,11.622666666666667,,,7.640333333333333,14.354,,1.0,-0.8,1.0,6.0,31.38751469990787,
AS14.05,2014-03-31,0.025807335873185063,10.034272727272729,19.3918,2.8225128205128205,,,,7.472090909090909,,,11.177624999999999,,,1.0,-0.4,1.0,7.0,20.289539670187317,
AS14.05,2014-04-01,0.05256732119378294,11.209878048780489,29.838324999999998,2.496078431372549,,,,11.4465,50.92957142857143,,8.748,9.5655,,,0.0,1.0,7.0,21.82423456509908,
AS14.05,2014-04-02,0.04457139902184574,8.047210526315789,24.765207547169812,2.8536734693877555,,,,10.247181818181817,17.577199999999998,,8.606,5.053000000000001,,,-0.2,1.0,7.0,24.330666650136315,
AS14.05,2014-04-03,0.017035159641917465,8.742999999999999,23.141016129032256,2.5056,,,,9.621,21.59525,,,,,,-1.0,1.0,7.0,29.37372130253274,
AS14.05,2014-04-04,0.028622734888273774,14.75790909090909,31.03372222222222,2.430653846153846,,,,9.005500000000001,59.39775,,7.261166666666667,11.255500000000001,,1.0,-0.8,1.0,7.0,34.67051579324823,
AS14.05,2014-04-05,0.025249464293587386,12.092777777777776,18.0608,1.9724769230769228,,,,6.355857142857142,,,13.767000000000001,,,1.0,0.0,1.0,8.0,19.896790709606435,
AS14.05,2014-04-06,0.02965643747731562,12.744277777777777,19.498285714285714,2.73646,,,,7.321444444444444,6.036,,,5.324777777777778,,1.0,-0.4,1.0,7.0,19.763931509566635,
AS14.05,2014-04-07,0.04796718870947885,15.226235294117647,27.918169811320755,2.949242857142857,,,,8.65788888888889,,,46.251,6.440600000000001,,1.0,-0.25,1.0,7.0,36.61940404140589,
AS14.05,2014-04-08,0.019794357021771323,5.702727272727272,19.68785106382979,2.7306595744680853,,,,9.570166666666667,,,3.522,,,1.0,0.25,1.0,7.0,20.145852646074797,
AS14.05,2014-04-09,0.05023433608877703,9.64777142857143,27.526646153846155,2.4707684210526315,,,,5.662333333333334,7.161,,3.3605,4.016,,1.0,0.25,1.0,7.0,19.15277476353688,
AS14.05,2014-04-10,0.013347120143232588,25.708,25.1714358974359,2.902677419354839,,,,6.761571428571429,128.832,,,4.033,,1.0,0.8,1.0,7.0,27.835238099098238,
AS14.05,2014-04-11,0.039370246726891656,14.145962962962962,26.078758620689655,2.254391304347826,,,21.127,7.768307692307692,24.181,,,5.04,,,-0.25,1.0,7.0,20.155109608010076,
AS14.05,2014-04-12,0.02348208443003347,9.072666666666668,28.87923469387755,2.6905737704918034,,,,8.546199999999999,17.534315789473684,,13.4476,9.61025,,,-1.4,1.0,7.0,37.588111095958304,1.0
AS14.05,2014-04-13,0.0451858554375605,9.945186046511628,27.077166666666667,3.1797391304347826,,,,10.894615384615385,,,,,,1.0,0.3,1.0,8.0,26.48701640035285,
AS14.05,2014-04-14,0.05823436670919073,7.540457142857143,21.286283018867923,2.4335714285714287,,,,4.835333333333334,40.75107142857143,,,7.5495,,,-1.2,1.0,6.0,19.4685359954834,
AS14.05,2014-04-15,0.025493720609534844,30.799,27.048486842105262,3.1830217391304343,,,,11.4205,23.399473684210523,,11.230555555555556,5.612,,,-0.25,1.0,7.0,29.035846163676354,
AS14.05,2014-04-16,0.05899251972360838,11.2237,32.818695652173915,2.6034556962025315,,,,14.052333333333333,19.85953846153846,,,7.731333333333333,,,-0.6,1.0,7.0,18.080701292335206,
AS14.05,2014-04-17,0.037674357899369126,11.605266666666667,38.35595774647887,3.002266666666667,,,,14.470999999999998,17.815599999999996,,10.01325,8.072799999999999,,,0.0,1.0,7.0,23.905282048078696,
AS14.05,2014-04-18,0.05387512111661217,12.601566666666667,28.40955737704918,2.61964,,,,10.943375,54.03975,,4.934428571428572,3.028,,1.0,-0.3333333333333333,1.0,8.0,23.17286586761474,1.0
AS14.05,2014-04-19,0.032710049517630006,8.319071428571428,25.505230769230767,2.5758823529411763,,,,6.620705882352942,32.62445454545455,,10.514666666666667,7.1425,,1.0,-0.8,1.0,7.0,23.585500032813457,
AS14.05,2014-04-20,0.03538299274192724,14.301124999999999,31.901933333333332,3.018625,,,,9.2726,42.19705555555556,,3.46275,7.5676250000000005,,,-1.2,1.0,7.0,45.951671051351646,
AS14.05,2014-04-21,0.02844610719317424,14.113533333333333,30.683889830508477,2.3796,,,,10.438666666666666,58.86772727272727,5.029,55.333,8.534857142857144,,,-1.25,1.0,7.0,36.885453487551494,
AS14.05,2014-04-22,0.027881672712571026,15.465538461538463,21.939970588235294,2.418093023255814,,,,6.586818181818182,41.5949375,,5.134,4.06,,1.0,-0.6666666666666666,1.0,7.0,31.97336844394082,1.0
AS14.05,2014-04-23,0.02644107312431772,8.614,27.991612499999995,2.5692,,,,8.14,22.587133333333334,,8.5596,,,,-1.0,1.0,7.0,25.156249984314556,1.0
AS14.05,2014-04-24,0.01577145797443599,10.739,27.42897222222222,2.0504848484848486,,,,8.320428571428572,26.539888888888886,,7.0277142857142865,10.037,,,-0.7433333333333334,1.0,7.0,32.13875757925438,
AS14.05,2014-04-25,0.02114485117326551,12.63964705882353,24.916051020408165,2.3158105263157895,,,,10.963666666666667,30.547043478260868,,8.570166666666667,8.81625,,1.0,-1.2,1.0,7.0,34.42997299443495,
AS14.05,2014-04-26,0.0331399128445532,8.260238095238096,22.857431192660552,2.577428571428572,,,,12.919625,18.57209090909091,,8.036999999999999,6.474571428571429,,1.0,-0.8,1.0,8.0,19.74256849615541,1.0
AS14.05,2014-04-27,0.007399399628042582,6.913555555555556,26.36521212121212,2.4000000000000004,,,,9.846571428571428,30.764176470588236,,,6.359428571428571,,,-0.6,1.0,7.0,33.62424676449268,
AS14.05,2014-04-28,0.01030462752911947,14.822826086956523,28.42527619047619,2.383195652173913,,,,11.119800000000001,61.278600000000004,,13.378,3.01,,1.0,-0.6,1.0,7.0,36.85457304086578,
AS14.05,2014-04-29,0.026837942449972584,,23.301535714285713,2.2173829787234043,,,,6.696545454545455,55.00814285714285,,11.739571428571429,5.061999999999999,,,0.0,1.0,7.0,26.012043458828025,
AS14.05,2014-04-30,0.022744610510443554,15.7905,22.582732394366197,1.9739583333333333,,,,11.044,6.69875,,6.86675,10.068,,,-0.6,1.0,7.0,20.987681815118492,
AS14.05,2014-05-01,0.008805226979202722,15.884083333333331,32.49602325581395,2.8266875000000002,,,,8.612125,86.176,,,,,,-0.2,1.0,7.0,39.326266654332485,
AS14.05,2014-05-02,0.006817240295425037,16.4677,26.651346938775507,3.037328125,,,,10.54225,11.408,,17.08385714285714,10.55725,,,-0.2,1.0,7.0,36.387059523945766,1.0
AS14.05,2014-05-03,0.0341090776969396,16.191647058823527,31.95453488372093,2.7106136363636364,,,,6.566222222222223,35.88695,,8.339,9.075,,1.0,0.25,1.0,7.0,40.434461520268385,1.0
AS14.05,2014-05-04,0.022074282942403996,10.453411764705882,30.67208955223881,2.103156862745098,,,,10.4053,17.9895,,11.34325,,,1.0,0.25,1.0,7.0,24.09162120024363,
AS14.05,2014-05-05,0.0024906600249066002,,8.19275,5.155,,,,10.221,,,,,,,-0.3333333333333333,1.0,6.0,16.344333410263058,
AS14.06,2014-02-17,,,,,,,,,,,,,,1.0,,,,,
AS14.06,2014-02-18,,,,,,,,,,,,,,1.0,,,,,
AS14.06,2014-02-19,,,,,,,,,,,,,,1.0,,,,,
AS14.06,2014-02-20,,,,,,,,,,,,,,1.0,,,,,
AS14.06,2014-02-21,,,,,,,,,,,,,,1.0,,,,,
AS14.06,2014-02-22,,,,,,,,,,,,,,,,,,,1.0
AS14.06,2014-02-23,,,,,,,,,,,,,,,,,,,1.0
AS14.06,2014-02-24,,,,,,,,,,,,,,,,,,,1.0
AS14.06,2014-02-25,,,,,,,,,,,,,,1.0,,,,,1.0
AS14.06,2014-02-26,,,,,,,,,,,,,,,,,,,1.0
AS14.06,2014-02-27,,,,,,,,,,,,,,1.0,,,,,1.0
AS14.06,2014-02-28,,,,,,,,,,,,,,,,,,,1.0
AS14.06,2014-03-01,,,,,,,,,,,,,,1.0,,,,,1.0
AS14.06,2014-03-04,,,,,,,,,,,,,,1.0,,,,,
AS14.06,2014-03-05,,,,,,,,,,,,,,1.0,,,,,
AS14.06,2014-03-06,,,,,,,,,,,,,,1.0,,,,,
AS14.06,2014-03-07,,,,,,,,,,,,,,1.0,,,,,1.0
AS14.06,2014-03-10,,,,,,,,,,,,,,1.0,,,,,
AS14.06,2014-03-12,,,,,,,,,,,,,,1.0,,,,,
AS14.06,2014-03-13,,,,,,,,,,,,,,1.0,,,,,
AS14.06,2014-03-15,,,,,,,,,,,,,,,,,,,1.0
AS14.06,2014-03-16,,,,,,,,,,,,,,,,,,,1.0
AS14.06,2014-03-17,,,,,,,,,,,,,,,,,,,1.0
AS14.06,2014-03-18,,,,,,,,,,,,,,1.0,,,,,
AS14.06,2014-03-20,,,,,,,,,,,,,,,,,,,1.0
AS14.06,2014-03-21,,,,,,,,,,,,,,,,,,,1.0
AS14.06,2014-03-22,,,,,,,,,,,,,,,,,,,1.0
AS14.06,2014-03-23,,,,,,,,,,,,,,1.0,,,,,1.0
AS14.06,2014-03-24,0.043431899641577044,10.87375,33.19339285714286,2.792577777777778,,,,11.552,41.75671428571429,,,,,1.0,-1.0,0.0,7.0,63.16506249457601,
AS14.06,2014-03-25,0.1377085877085877,4.018,36.58178048780488,2.1232230215827337,,,11.881545454545455,15.0362,39.22405882352941,,,,,,-0.2,0.6,7.0,55.9871200084686,
AS14.06,2014-03-26,0.10775261294426305,9.443888888888887,31.28422105263158,2.300064039408867,,,35.692,12.0094,52.85843333333334,43.398153846153846,,,,1.0,0.5,1.5,8.0,42.94679487872326,
AS14.06,2014-03-27,0.1323286052009456,15.019833333333333,39.05932530120482,2.127380281690141,,,,11.1296,37.49586956521739,,,,,1.0,0.25,0.25,7.0,67.20900000551694,
AS14.06,2014-03-28,0.17147079420003294,8.4622,28.102030612244896,2.5110443037974686,,,21.1315,7.82675,54.219911764705884,40.0075,,,,,-0.2,0.8,8.0,51.85663857230223,1.0
AS14.06,2014-03-29,0.11158088235294117,10.803666666666667,33.70859090909091,2.2831562499999998,,,,7.8709999999999996,39.29759375,,,,,,0.0,1.0,8.0,52.56397101153501,
AS14.06,2014-03-30,0.17162865146058426,15.83728125,24.993,2.712012345679012,,515.5865,,8.878200000000001,31.385294117647057,,,,1.6196666666666666,1.0,0.0,0.8,8.0,57.079561379917855,1.0
AS14.06,2014-03-31,0.16060545689131747,19.519636363636366,23.450486486486486,2.328120253164557,,,27.522,9.8612,31.880243243243243,,,,,1.0,-0.2,0.4,7.0,39.82019540907324,
AS14.06,2014-04-01,0.22585362340247242,11.5908,35.66978125,2.160981981981982,,866.915,,11.3522,41.342285714285715,,,,,1.0,0.0,0.75,8.0,43.89302039632991,
AS14.06,2014-04-02,0.1625525210084034,19.4714,32.9931,2.020726368159204,,,55.666666666666664,11.738800000000001,53.08181578947368,22.122,,,,1.0,-0.6,0.4,7.0,58.922475736118066,
AS14.06,2014-04-03,0.1797449117098052,10.786,38.26922891566265,2.057111888111888,,9.028,,9.128666666666666,41.590575757575756,41.87875,,,,1.0,0.0,0.4,7.0,51.57054117707645,
AS14.06,2014-04-04,0.1495238095238096,11.32723076923077,34.46284482758621,2.2358174603174605,,272.78866666666664,,8.3464,38.92444,47.984,,,,,-0.4,0.2,7.0,50.70307691647458,
AS14.06,2014-04-05,0.14325229034531362,10.997785714285714,25.272930232558135,2.278458823529412,,,,16.3166,21.079153846153847,39.89333333333334,,,,1.0,-0.4,0.8,7.0,33.94979310446773,
AS14.06,2014-04-06,0.020425724637681136,5.5562499999999995,23.672166666666666,2.5681702127659576,,,,8.564,33.03464705882353,,,,,1.0,-1.0,0.4,7.0,47.25411998748773,
AS14.06,2014-04-07,0.1696314102564102,10.9866,32.362602564102566,2.043648936170213,,,,8.6914,43.21560606060606,37.449,,,,1.0,-0.6,0.0,7.0,57.17731371580389,
AS14.06,2014-04-08,0.1749485596707819,19.50008,40.93892105263158,2.3131142857142857,,636.958,39.037,12.2512,27.54380769230769,4.01,,,,1.0,-0.2,0.0,8.0,51.461726174468076,1.0
AS14.06,2014-04-09,0.10309597523219816,13.744200000000001,37.76642352941177,2.3486785714285716,,,,12.154399999999999,33.96662068965517,2.014,,,1.007,1.0,0.4,0.8,7.0,59.10109755760287,
AS14.06,2014-04-10,0.1725221445221445,23.546625,30.103319587628864,2.349646153846154,,9.124,,8.229428571428572,40.72132352941177,34.078863636363636,,,26.138,1.0,-0.2,0.8,8.0,61.65025842591619,1.0
AS14.06,2014-04-11,0.20591670956453667,9.6836,34.6351052631579,2.1915092024539877,,,,12.324200000000001,35.64015,25.18,,,,,-0.2,1.0,8.0,35.09397937587856,
AS14.06,2014-04-12,0.11600140056022408,16.5376,28.431124999999998,2.259350649350649,,371.671,,9.08075,39.52214285714286,35.4435,,,16.081,,0.4,1.0,8.0,42.89961906841822,
AS14.06,2014-04-13,0.26058961463373226,20.354727272727274,39.01947297297297,1.8841777777777777,,,,9.272499999999999,50.58828571428572,33.74908333333334,,,,1.0,-1.5,0.25,7.0,45.687333341628765,
AS14.06,2014-04-14,0.17874293785310738,15.473375,32.29173684210526,1.9271619047619049,,,29.434,9.6395,41.26311764705882,,,,,1.0,-0.25,0.75,7.0,46.16472412388897,
AS14.06,2014-04-15,0.17314578005115086,8.711166666666665,31.689212500000004,2.268875,,,71.646,11.794599999999999,45.516969696969696,18.202,,,6.0280000000000005,1.0,-0.4,0.6,8.0,46.29617646511863,1.0
AS14.06,2014-04-16,0.14506508485747238,15.29823076923077,35.984529411764704,2.158564814814815,,,18.5,10.976500000000001,34.31835,20.15775,,,,1.0,0.0,0.4,8.0,56.1188210311689,
AS14.06,2014-04-17,0.151670692431562,12.0596,35.8755052631579,2.1567440476190476,,,27.09018181818182,6.551833333333334,39.44285714285714,37.3,,,,1.0,0.2,0.6,7.0,68.32291012399651,
AS14.06,2014-04-18,0.14621547543748678,25.576249999999998,35.7205,2.350312977099237,,76.947,10.072,11.577,47.9036,28.633499999999998,,,,1.0,-1.0,0.5,7.0,51.596506038344074,
AS14.06,2014-04-19,0.09826388888888893,19.467000000000002,34.218535714285714,1.8215677966101695,,,,12.3782,31.486666666666668,116.222,,,,1.0,0.2,0.6,7.0,43.505505759140554,
AS14.06,2014-04-20,0.029657567049808403,21.023,16.19115625,2.4158767123287674,,,,8.785666666666666,39.43242857142857,,,,,,0.6,0.8,8.0,47.72310870108395,
AS14.06,2014-04-21,0.07823937267214573,9.0255,32.04647126436782,2.101156028368794,,,,12.1622,39.849590909090914,35.76725,,,,1.0,0.2,0.6,8.0,49.48261224250403,
AS14.06,2014-04-22,0.14449779911964783,15.934,37.613054054054054,2.1505981308411215,,,14.655333333333333,14.4924,32.51365625,41.450500000000005,,,,1.0,-0.4,0.6,7.0,56.21316147887188,1.0
AS14.06,2014-04-23,0.13372735533587954,14.130545454545455,45.912388888888884,2.009905325443787,,,34.291666666666664,11.9994,43.98295454545455,63.95433333333333,,,26.582,1.0,0.0,0.8,7.0,70.97901030422487,
AS14.06,2014-04-24,0.2044777977333968,24.767,28.651075268817205,2.0859545454545456,,,4.016,14.925666666666666,36.53141176470588,34.67816666666667,,,15.117,1.0,-0.25,0.75,8.0,42.49385155923665,1.0
AS14.06,2014-04-25,0.1999999999999999,16.472846153846152,31.31505617977528,2.1820880503144653,,,29.8395,8.076666666666666,53.14991666666666,85.13133333333333,,,,1.0,-1.0,0.4,7.0,47.43138636513192,
AS14.06,2014-04-26,0.1818840579710145,15.437515151515152,32.26733846153846,2.321638157894737,,,17.044249999999998,7.046666666666667,37.9831,45.608,,,,1.0,0.0,1.0,8.0,35.948369759471476,1.0
AS14.06,2014-04-27,0.05971583946078428,,37.787214285714285,2.128142857142857,,,,10.511199999999999,42.58808333333334,83.32,,,,,-0.6,1.0,7.0,26.174765972380953,
AS14.06,2014-04-28,0.17232443482443488,12.56575,39.41635227272727,1.8056129032258066,,,15.741500000000002,7.30725,33.4372,,,,,,-0.25,0.5,7.0,42.38064045584604,
AS14.06,2014-04-29,0.1751971158833905,15.567181818181819,39.246884615384616,1.933062937062937,,,0.044,10.07325,25.146066666666666,,,,,1.0,0.0,1.0,7.0,52.94197728146207,
AS14.06,2014-04-30,0.10888427751577055,14.139,34.25620652173913,2.1544025974025973,,,30.722333333333335,8.5034,49.87981818181818,63.787,,,,1.0,-0.6,0.6,8.0,60.06652221679686,
AS14.06,2014-05-01,0.3267268445839875,18.1634375,32.17013333333333,2.563888888888889,,,11.035,8.638200000000001,46.028125,34.581375,,,,1.0,0.0,1.0,8.0,38.26049999757245,
AS14.06,2014-05-02,0.15743602525756062,11.4073,38.832,2.319891304347826,,,,7.4719999999999995,59.44242857142857,43.8955,,,7.101,1.0,-0.77,0.9199999999999999,7.0,43.727449971437444,
AS14.06,2014-05-03,0.17289624183006538,2.0045,24.149851851851853,2.153838709677419,,,,12.647833333333333,49.4587,,,,,,-0.75,0.0,7.0,30.226624995470065,
AS14.06,2014-05-04,0.13443085642128055,25.63381818181818,36.09030769230769,2.238811111111111,,,,12.9184,60.373125,4.015,46.99850000000001,,,,-0.8,0.77,8.0,34.53576189563392,
AS14.06,2014-05-05,0.082037037037037,4.8448,32.99248333333333,1.9861711711711711,,,,7.86225,47.64658823529412,56.464,,,,,-0.6666666666666666,0.6666666666666666,7.0,49.956696420907974,
